loss,val_loss,recon_loss,recon_loss_source,recon_loss_target
9.738011597857927,9.615812471468155,9.738011597857927,9.731996668952686,9.558194720052434
9.741784601765671,9.627610389500449,9.741784601765671,9.735778301863132,9.577041199083357
9.734748440051298,9.640737220032575,9.734748440051298,9.728723423196636,9.486040175507922
9.734728793485449,9.68125310009473,9.734728793485449,9.728690990978789,9.536028724927057
9.728261257894907,9.610160821104703,9.728261257894907,9.722254652495778,9.504990856581871
9.73005297643329,9.614373808037746,9.73005297643329,9.724028283302937,9.580439202282406
9.730064002016633,9.62932074559878,9.730064002016633,9.72408380348019,9.45629817229163
9.724185034404837,9.617123943485625,9.724185034404837,9.718158484234358,9.52149160848845
9.72644230203891,9.65810660140155,9.72644230203891,9.720475142884327,9.475769617506488
9.721994283367005,9.729478888315697,9.721994283367005,9.716030273233349,9.573315407158038
9.719727871979414,9.657039544353747,9.719727871979414,9.713734268048487,9.513101713373027
9.716630563823456,9.6051030746878,9.716630563823456,9.710719692597696,9.488748730869467
9.716063951498143,9.683992673272956,9.716063951498143,9.710156531144355,9.420446344471852
9.707502621758604,9.603715550409605,9.707502621758604,9.701616239110264,9.647299533954818
9.710705359047706,9.607861878120737,9.710705359047706,9.704798882160711,9.425952593485514
9.710204207569088,9.654142575721218,9.710204207569088,9.704268935988074,9.598632429353323
9.712092143679978,9.57691894165457,9.712092143679978,9.7061496291321,9.585487893961986
9.705062072940558,9.576429301745272,9.705062072940558,9.6991503902167,9.487531882907273
9.70434727070893,9.599675988497799,9.70434727070893,9.698480976466374,9.611068553880814
9.702750154226928,9.573999195882719,9.702750154226928,9.696847116546165,9.493820552067655
9.700492554119238,9.598348519573474,9.700492554119238,9.694585309480672,9.400189085108789
9.699816193420224,9.581508316405833,9.699816193420224,9.693939262209318,9.407521165474474
9.699868385215783,9.610707635748875,9.699868385215783,9.693968737161851,9.49105933208349
9.697008653518257,9.620671690326848,9.697008653518257,9.691134350744592,9.471857687019792
9.695654925220968,9.63102769198483,9.695654925220968,9.689764208749894,9.570148172728512
9.697305850661857,9.629621218328607,9.697305850661857,9.691442631071132,9.605723514104838
9.694574065893798,9.599914387480853,9.694574065893798,9.688723742779606,9.483789756028296
9.691103906077347,9.632940357678557,9.691103906077347,9.685283151241617,9.425567128607257
9.692698817005216,9.583781399138987,9.692698817005216,9.686948192228964,9.422163117187104
9.688488742991689,9.58785577016334,9.688488742991689,9.682684250198738,9.499122736286315
9.690847888999029,9.57148981747562,9.690847888999029,9.684967771582647,9.46687288386377
9.68805288466474,9.608875039505632,9.68805288466474,9.682288158924207,9.550592601481563
9.68467467713429,9.61072731671268,9.68467467713429,9.67891335924831,9.404101838394771
9.683280973988571,9.575144643652928,9.683280973988571,9.677425349524261,9.51138404166662
9.681351924161298,9.601946197143972,9.681351924161298,9.675499164365483,9.541777910442526
9.681779830827626,9.60250706868629,9.681779830827626,9.675986819311019,9.491307591079572
9.682771202256555,9.645097660691771,9.682771202256555,9.677089126831895,9.453844154282082
9.678573939413834,9.60508353089633,9.678573939413834,9.672812705375367,9.508680952798336
