loss,val_loss,recon_loss,recon_loss_source,recon_loss_target
103.60997261840633,23.25811744062868,103.60997261840633,103.58585703846876,95.52731552401085
15.009794060972489,14.613764501597784,15.009794060972489,15.01117543488832,13.747465910896977
12.796885154298321,13.003901298731973,12.796885154298321,12.79546967777637,12.043238514424829
12.28837249257149,12.929384486316001,12.28837249257149,12.287356865150848,11.389784546802533
11.907319086407302,12.433412858884628,11.907319086407302,11.905680713303592,11.104044209926501
11.62861394371826,11.649635458645756,11.62861394371826,11.626343003106774,11.007918777815792
11.36648261656455,11.554224321286972,11.36648261656455,11.36421994842156,10.769835459712084
11.234788592073166,11.310617054978461,11.234788592073166,11.232763229889242,10.573378304822729
11.142440313957518,13.014878455906699,11.142440313957518,11.140423518802049,10.505626735337284
11.076007825518968,11.270217497054844,11.076007825518968,11.07374230728966,10.34799349563202
11.029873559234339,11.49257140616848,11.029873559234339,11.027676615146323,10.402772259639308
10.986154761153989,11.014336109161377,10.986154761153989,10.983906791115391,10.341729126574432
10.947337244628766,11.073832250621221,10.947337244628766,10.945133948544843,10.449918592377175
10.912237437857765,11.195135149237228,10.912237437857765,10.909908667981442,10.261877064311177
10.882921245849095,10.937382077517574,10.882921245849095,10.880590186571126,10.170099596364782
10.858848582713977,11.025830118623498,10.858848582713977,10.856417843325787,10.15444519031303
10.831858314869965,10.930074214935303,10.831858314869965,10.829476121733313,10.239962868734237
10.826064066055718,10.707616107104576,10.826064066055718,10.823682542240947,10.277380898822702
10.800450833930153,10.92831092991241,10.800450833930153,10.797998824979917,10.258738802113664
10.789174337999537,10.913101268141236,10.789174337999537,10.78678790144964,10.23530689146176
10.764324592887808,10.711503126849866,10.764324592887808,10.76182629792333,10.119523426808348
10.754149673181937,10.916399015139227,10.754149673181937,10.751651040640082,10.271352315532322
10.744281283941474,10.768591573793595,10.744281283941474,10.741746739145448,10.226240877346891
10.729725869059198,10.723093731762612,10.729725869059198,10.727194390894805,10.114385035788976
10.721697389532666,10.832466798285916,10.721697389532666,10.719174182378554,10.197801170363704
10.715798469129323,10.714949980174026,10.715798469129323,10.713293098163897,10.301332690300198
10.697195023207126,10.770693060469954,10.697195023207126,10.694665327713759,10.18124789746894
10.690872692551453,11.158943483274276,10.690872692551453,10.688397755316638,10.104718577971152
10.689091740762786,10.80885923725285,10.689091740762786,10.686552423220526,10.135989447981574
10.67633176214469,10.703291285527895,10.67633176214469,10.673876221391403,9.985880447819328
10.673336295177448,10.698615283182223,10.673336295177448,10.670924716768644,10.010603815043739
10.665432353267612,10.78371004862328,10.665432353267612,10.662986447687178,10.099989831629879
10.658060135826787,10.560222717180643,10.658060135826787,10.65558466342611,10.029036504777563
10.65079325419318,10.671845775761016,10.65079325419318,10.648336861111702,10.0467211678852
10.643580215057467,10.612715982411006,10.643580215057467,10.64109010944308,10.083920868894012
10.639901767812374,10.723460282364936,10.639901767812374,10.637320188207363,9.995822746819313
10.632228249074487,11.357117463464606,10.632228249074487,10.629671761019878,10.021618950622162
10.6281059984038,10.564797473280397,10.6281059984038,10.6255703045323,10.084729943435855
10.619264187069113,10.619761212231362,10.619264187069113,10.616721753315824,10.031412616782232
10.615423787989018,10.563838560287266,10.615423787989018,10.612994245797486,9.933799478621292
10.612319938268866,10.696680415166567,10.612319938268866,10.60986744154484,9.91442345005292
10.607159038567033,10.530611384404848,10.607159038567033,10.604679856460757,9.952419453440092
10.603907437134955,10.5050566751663,10.603907437134955,10.601486018673725,10.020428545613537
10.600775022390057,10.591460528439038,10.600775022390057,10.598376972595121,9.969367728685384
10.596522579134787,10.805145538016541,10.596522579134787,10.593958100047681,10.043419592971102
10.59105502356083,10.577441659692216,10.59105502356083,10.5885704460494,9.985891058904315
10.590316714861341,10.665222618677845,10.590316714861341,10.587821466842557,10.017401963928059
10.579498793371592,10.48621291330416,10.579498793371592,10.577047412184037,10.044342967348362
10.582031521957584,10.486670938256669,10.582031521957584,10.579522121207795,10.07406430506925
10.575216053458163,10.64707069527613,10.575216053458163,10.572824990712904,10.029952555256882
10.573722968407727,10.509708326156826,10.573722968407727,10.571167312266265,10.102115444816215
10.57092582195177,10.50167515506483,10.57092582195177,10.56838203424343,10.009894546018828
10.569731714528634,10.525644785737338,10.569731714528634,10.567270900131366,9.935520320857337
10.560433158816183,10.768849869296975,10.560433158816183,10.557971849354034,10.046615078544033
10.558722890480578,10.906160851047463,10.558722890480578,10.556240805063043,10.021745307000769
10.555104723035013,10.716741601081743,10.555104723035013,10.552610546077064,9.957047128531546
10.556386472982004,10.630286059967458,10.556386472982004,10.553881015981739,10.014458522155016
10.550377513290545,10.494624092154307,10.550377513290545,10.54790092972805,9.948281065768787
10.549347344523905,10.56875987248878,10.549347344523905,10.546914549048887,9.93275794888126
10.546096749261979,10.46167287434617,10.546096749261979,10.543590321817893,9.963034486551898
10.546490443226759,10.779021948984225,10.546490443226759,10.544030642290728,9.860254765285994
10.538555808023576,10.679064130129879,10.538555808023576,10.536028249548115,9.938613343311742
10.53728790604011,10.607264054964666,10.53728790604011,10.534744651310305,9.967038570923178
10.53788358355881,10.430694181625157,10.53788358355881,10.535364078819205,9.981461302585194
10.531146886516419,10.455035346828096,10.531146886516419,10.528629301520297,9.921903287598846
10.53227842473838,10.609653146299598,10.53227842473838,10.529803023061257,9.932953757248159
10.529333686245327,10.541884206745722,10.529333686245327,10.526836412762282,9.918816948155744
10.524601501062376,10.530093676423373,10.524601501062376,10.522097185846498,10.025142215078395
10.520317215438283,10.46197249138192,10.520317215438283,10.51784486362329,9.87907619614849
10.522098467619776,10.415888675271649,10.522098467619776,10.51958675924062,9.950081568974603
10.521881060498206,10.589607558838308,10.521881060498206,10.519366983244543,9.89070239927426
10.515349913080899,10.428472316428406,10.515349913080899,10.512842143347504,9.969937915466613
10.51591095720227,10.42360680070642,10.51591095720227,10.513442593612437,9.92248895627643
10.512654653018403,10.53472563991808,10.512654653018403,10.510134945586552,9.915560860881747
10.510616306864888,10.527429371663969,10.510616306864888,10.508132543038885,9.88240843081693
10.50706737923695,10.436694478335445,10.50706737923695,10.504519380925263,10.105187076676511
10.507078706671338,10.45755062364552,10.507078706671338,10.504626785214159,9.827548202389242
10.50750643324779,10.392953918404775,10.50750643324779,10.50501878910473,9.99849152127537
10.500013739326313,10.453985553898223,10.500013739326313,10.497504903635848,10.015094845302244
10.50043445552161,10.464323670896766,10.50043445552161,10.497982473548399,9.907774910649758
10.500835383703949,10.461565233256719,10.500835383703949,10.49831575355763,10.002703611274743
10.50041172409641,10.410759520857301,10.50041172409641,10.497891731583016,9.937670076294411
10.495275459522865,10.416922837087553,10.495275459522865,10.492685993877027,9.83315319315009
10.496082992728697,10.401547562586119,10.496082992728697,10.493555002620825,9.850963923544693
10.492370107487437,10.574356497150578,10.492370107487437,10.489822813494854,9.966283876232415
10.493041379006995,10.399727142020447,10.493041379006995,10.4905034496879,9.86102854148328
10.49129691838489,10.388084392025046,10.49129691838489,10.488767743475211,10.004510345444402
10.487079196020003,10.39429714255137,10.487079196020003,10.484589567971886,10.053282454108608
10.48645309862376,10.52019592180644,10.48645309862376,10.48399913420371,9.91337916209428
