loss,val_loss,recon_loss,recon_loss_source,recon_loss_target
104.8507732507167,27.68618709784894,104.8507732507167,104.87266406995393,97.54270893033755
16.56508057865399,15.794403596357865,16.56508057865399,16.569329365306526,14.689055919208544
13.222951826746572,12.810177771513127,13.222951826746572,13.223147887095685,12.268478126841723
11.893292105077272,11.957302605810245,11.893292105077272,11.890822378999067,11.298329613026722
11.364986503025536,11.647574582375771,11.364986503025536,11.364328128214593,10.57953238289841
11.059546024073343,11.257868987469633,11.059546024073343,11.05844552865682,10.43141330878671
10.870451233204944,10.785131690915952,10.870451233204944,10.86935237052798,10.078482506795003
10.721891402320898,10.987586415503635,10.721891402320898,10.720756286859732,10.009054833634139
10.607559164621025,10.923217410883627,10.607559164621025,10.606326419932094,9.892813968570712
10.52215959045354,10.840205050697012,10.52215959045354,10.521017630821866,9.758338533417282
10.452542706816812,10.312264198114065,10.452542706816812,10.451475962873106,9.65010346067862
10.398641240629672,10.435598207899362,10.398641240629672,10.397514765264797,9.668132044135044
10.344722665332279,10.345853632146662,10.344722665332279,10.343734839473608,9.612588414821257
10.299877946707998,10.305854537270285,10.299877946707998,10.299021106744537,9.502175310936781
10.268491466876664,10.317899278372773,10.268491466876664,10.267645273498141,9.493823681386546
10.233521482543104,10.757762790711459,10.233521482543104,10.232958776970577,9.567861002085948
10.21208314974591,10.47682385405233,10.21208314974591,10.211533714020701,9.41118578134377
10.180842077611452,10.482628152390157,10.180842077611452,10.180195897899862,9.546442280149066
10.156610572239403,10.217582560767813,10.156610572239403,10.156074533576579,9.458338207571245
10.133645884137474,10.423166267142808,10.133645884137474,10.133128369742835,9.437390985023898
10.11778600301453,10.242956878725161,10.11778600301453,10.11741083613644,9.336307543181672
10.097300167136382,10.325203399027675,10.097300167136382,10.096931310125525,9.348200975258415
10.074027525578053,10.19759207323563,10.074027525578053,10.073688401798645,9.351447143133562
10.067013081653247,10.160143560614468,10.067013081653247,10.066585031033878,9.363466186488344
10.049001158544966,10.326197663614572,10.049001158544966,10.048736283619029,9.372667140223724
10.036594747071323,10.451353640595743,10.036594747071323,10.036268073698745,9.331887928630193
10.025834825791234,10.33385212165265,10.025834825791234,10.025696507921543,9.202202251227273
10.010727120849554,9.918362128833108,10.010727120849554,10.01075164528209,9.176922736303895
9.994643959740268,9.969277397660184,9.994643959740268,9.994598676441125,9.270750659479388
9.986819964762445,9.907540053375497,9.986819964762445,9.986876905348286,9.451154856694984
9.978312302864026,9.94555395299738,9.978312302864026,9.978313638183538,9.108640180340357
9.961848374781745,9.867159141981897,9.961848374781745,9.96177620523658,9.298543028142765
9.962242557241375,9.920726082541726,9.962242557241375,9.962461411020794,9.21142934546519
9.94801696594856,10.018069243628132,9.94801696594856,9.948191980539162,9.110895583250157
9.942963458028757,9.920397198889866,9.942963458028757,9.943041193452359,9.112866668385328
9.936070915966157,9.959782324546625,9.936070915966157,9.936316921827217,9.137720593642838
9.922204246626277,9.995089507300007,9.922204246626277,9.922511899153246,9.161911111198222
